,0,1,2,3
2020-03-04 00:02:00.000,86.69111111111111,31.391333333333275,0.7846850134408601,0
2020-03-04 00:02:00.250,86.69333333333333,31.39266666666661,0.7837378024193546,0
2020-03-04 00:02:00.500,86.69555555555556,31.39399999999994,0.7827475302419353,0
2020-03-04 00:02:00.750,86.69777777777777,31.395333333333273,0.7820801747311826,0
2020-03-04 00:02:01.000,86.70222222222222,31.396666666666604,0.7812836525537633,0
2020-03-04 00:02:01.250,86.70444444444443,31.397999999999936,0.7799058803763438,0
2020-03-04 00:02:01.500,86.70666666666665,31.39933333333327,0.7785281081989244,0
2020-03-04 00:02:01.750,86.70888888888888,31.400666666666602,0.7773871471774189,0
2020-03-04 00:02:02.000,86.71444444444442,31.399333333333267,0.7762677083333329,0
2020-03-04 00:02:02.250,86.71999999999997,31.39799999999993,0.775148269489247,0
2020-03-04 00:02:02.500,86.72555555555553,31.396666666666594,0.7740073084677417,0
2020-03-04 00:02:02.750,86.73111111111108,31.39533333333326,0.7728448084677418,0
2020-03-04 00:02:03.000,86.73999999999995,31.393999999999924,0.7718760584677419,0
2020-03-04 00:02:03.250,86.74666666666661,31.393999999999924,0.7708857862903226,0
2020-03-04 00:02:03.500,86.75333333333327,31.393999999999924,0.7697448084677417,0
2020-03-04 00:02:03.750,86.75999999999993,31.393999999999924,0.7685823084677417,0
2020-03-04 00:02:04.000,86.76888888888882,31.39533333333326,0.7675704973118278,0
2020-03-04 00:02:04.250,86.77444444444437,31.396666666666594,0.7665371639784945,0
2020-03-04 00:02:04.500,86.77999999999992,31.39799999999993,0.7652239583333331,0
2020-03-04 00:02:04.750,86.78555555555548,31.399333333333267,0.7641045194892473,0
2020-03-04 00:02:05.000,86.79666666666658,31.400666666666602,0.7629420194892472,0
2020-03-04 00:02:05.250,86.80444444444437,31.401999999999937,0.7619302251344084,0
2020-03-04 00:02:05.500,86.81222222222215,31.403333333333272,0.7607462029569889,0
2020-03-04 00:02:05.750,86.81999999999994,31.40466666666661,0.7596698084677415,0
2020-03-04 00:02:06.000,86.82999999999994,31.405999999999946,0.7586149529569889,0
2020-03-04 00:02:06.250,86.83777777777772,31.405999999999946,0.7574954973118275,0
2020-03-04 00:02:06.500,86.8455555555555,31.405999999999946,0.756440641801075,0
2020-03-04 00:02:06.750,86.8533333333333,31.405999999999946,0.7553212029569887,0
2020-03-04 00:02:07.000,86.85888888888886,31.40466666666661,0.7542878696236553,0
2020-03-04 00:02:07.250,86.85888888888886,31.40466666666661,0.7533191196236554,0
2020-03-04 00:02:07.500,86.85888888888886,31.40466666666661,0.7524364919354831,0
2020-03-04 00:02:07.750,86.85888888888886,31.40466666666661,0.7513816364247304,0
2020-03-04 00:02:08.000,86.85888888888886,31.40466666666661,0.7504128864247305,0
2020-03-04 00:02:08.250,86.85666666666663,31.40466666666661,0.7494871975806443,0
2020-03-04 00:02:08.500,86.85444444444441,31.40466666666661,0.7484753864247305,0
2020-03-04 00:02:08.750,86.8522222222222,31.40466666666661,0.7476142809139777,0
2020-03-04 00:02:09.000,86.84999999999997,31.40466666666661,0.7465809475806444,0
2020-03-04 00:02:09.250,86.84999999999997,31.40466666666661,0.7455691364247303,0
2020-03-04 00:02:09.500,86.84999999999997,31.40466666666661,0.7444927587365584,0
2020-03-04 00:02:09.750,86.84999999999997,31.40466666666661,0.7435024865591391,0
2020-03-04 00:02:10.000,86.85555555555553,31.405999999999946,0.7426198588709672,0
2020-03-04 00:02:10.250,86.86111111111107,31.408666666666612,0.7417587365591393,0
2020-03-04 00:02:10.500,86.86666666666662,31.411333333333282,0.7407254032258059,0
2020-03-04 00:02:10.750,86.87222222222218,31.413999999999948,0.739872731854838,0
2020-03-04 00:02:11.000,86.88333333333328,31.415333333333283,0.7389124159946229,0
2020-03-04 00:02:11.250,86.8944444444444,31.415333333333283,0.7380597278225801,0
2020-03-04 00:02:11.500,86.90555555555551,31.415333333333283,0.737250100806451,0
2020-03-04 00:02:11.750,86.91666666666663,31.415333333333283,0.7364189516129026,0
2020-03-04 00:02:12.000,86.92999999999996,31.415333333333283,0.7355232190860208,0
2020-03-04 00:02:12.250,86.93777777777774,31.416666666666615,0.7346059643817199,0
2020-03-04 00:02:12.500,86.94555555555553,31.417999999999946,0.7336456485215047,0
2020-03-04 00:02:12.750,86.95333333333332,31.419333333333277,0.7326853326612898,0
2020-03-04 00:02:13.000,86.96666666666664,31.42066666666661,0.7319187668010748,0
2020-03-04 00:02:13.250,86.97444444444442,31.42066666666661,0.7311952452956983,0
2020-03-04 00:02:13.500,86.98222222222219,31.42066666666661,0.7303640961021499,0
2020-03-04 00:02:13.750,86.98999999999995,31.42066666666661,0.7294898857526875,0
2020-03-04 00:02:14.000,87.00111111111106,31.419333333333277,0.7285941532258057,0
2020-03-04 00:02:14.250,87.00999999999993,31.419333333333277,0.727741481854838,0
2020-03-04 00:02:14.500,87.01888888888882,31.419333333333277,0.7267081485215047,0
2020-03-04 00:02:14.750,87.0277777777777,31.419333333333277,0.7258039818548379,0
2020-03-04 00:02:15.000,87.04444444444437,31.42066666666661,0.7248352486559131,0
2020-03-04 00:02:15.250,87.05555555555549,31.42066666666661,0.7238664986559131,0
2020-03-04 00:02:15.500,87.06666666666659,31.42066666666661,0.7230053931451603,0
2020-03-04 00:02:15.750,87.07777777777771,31.42066666666661,0.722251932123655,0
2020-03-04 00:02:16.000,87.09222222222215,31.419333333333277,0.7213477654569884,0
2020-03-04 00:02:16.250,87.10333333333327,31.419333333333277,0.720400554435483,0
2020-03-04 00:02:16.500,87.11444444444437,31.419333333333277,0.7196901377688165,0
2020-03-04 00:02:16.750,87.1255555555555,31.419333333333277,0.7187213877688163,0
2020-03-04 00:02:17.000,87.13888888888883,31.42066666666661,0.7177741767473109,0
2020-03-04 00:02:17.250,87.14444444444437,31.423333333333275,0.7168915322580636,0
2020-03-04 00:02:17.500,87.14999999999992,31.425999999999938,0.7162241767473109,0
2020-03-04 00:02:17.750,87.15555555555548,31.428666666666604,0.7151477990591389,0
2020-03-04 00:02:18.000,87.16222222222214,31.429999999999936,0.714243615591397,0
2020-03-04 00:02:18.250,87.16555555555547,31.429999999999936,0.7133179267473111,0
2020-03-04 00:02:18.500,87.1688888888888,31.429999999999936,0.7123061323924723,0
2020-03-04 00:02:18.750,87.17222222222213,31.429999999999936,0.7112512600806444,0
2020-03-04 00:02:19.000,87.17999999999991,31.431333333333267,0.7102179267473111,0
2020-03-04 00:02:19.250,87.18555555555548,31.4326666666666,0.7091630712365584,0
2020-03-04 00:02:19.500,87.19111111111104,31.43399999999993,0.7080220934139776,0
2020-03-04 00:02:19.750,87.1966666666666,31.435333333333265,0.7069887600806443,0
2020-03-04 00:02:20.000,87.20777777777772,31.435333333333265,0.7060845934139777,0
2020-03-04 00:02:20.250,87.21777777777771,31.435333333333265,0.7049436323924724,0
2020-03-04 00:02:20.500,87.2277777777777,31.435333333333265,0.703996421370967,0
2020-03-04 00:02:20.750,87.2377777777777,31.435333333333265,0.7031568380376337,0
2020-03-04 00:02:21.000,87.25444444444436,31.43399999999993,0.7024033770161284,0
2020-03-04 00:02:21.250,87.2666666666666,31.43399999999993,0.7013054603494617,0
2020-03-04 00:02:21.500,87.27888888888882,31.43399999999993,0.7004658770161282,0
2020-03-04 00:02:21.750,87.29111111111104,31.43399999999993,0.6995401881720423,0
2020-03-04 00:02:22.000,87.31444444444436,31.435333333333265,0.6987006048387088,0
2020-03-04 00:02:22.250,87.33222222222214,31.436666666666596,0.6979471270161282,0
2020-03-04 00:02:22.500,87.34999999999994,31.437999999999928,0.6969783770161282,0
2020-03-04 00:02:22.750,87.36777777777772,31.43933333333326,0.6961818548387088,0
2020-03-04 00:02:23.000,87.4044444444444,31.44066666666659,0.6950839381720421,0
2020-03-04 00:02:23.250,87.4344444444444,31.44333333333326,0.6940936659946229,0
2020-03-04 00:02:23.500,87.46444444444438,31.445999999999923,0.6930818716397841,0
2020-03-04 00:02:23.750,87.49444444444438,31.44866666666659,0.69207006048387,0
2020-03-04 00:02:24.000,87.54888888888883,31.451333333333253,0.6911228326612893,0
2020-03-04 00:02:24.250,87.59222222222216,31.452666666666584,0.6900894993279562,0
2020-03-04 00:02:24.500,87.63555555555548,31.453999999999915,0.688733249327956,0
2020-03-04 00:02:24.750,87.6788888888888,31.45533333333325,0.6872908938172034,0
2020-03-04 00:02:25.000,87.73999999999991,31.45533333333325,0.68606381048387,0
2020-03-04 00:02:25.250,87.78222222222213,31.45533333333325,0.684858249327956,0
2020-03-04 00:02:25.500,87.82444444444435,31.45533333333325,0.6836957493279562,0
2020-03-04 00:02:25.750,87.86666666666657,31.45533333333325,0.682619354838709,0
2020-03-04 00:02:26.000,87.92555555555546,31.45533333333325,0.681413793682795,0
2020-03-04 00:02:26.250,87.95999999999991,31.45666666666658,0.6805742103494618,0
2020-03-04 00:02:26.500,87.99444444444435,31.457999999999913,0.6793471270161283,0
2020-03-04 00:02:26.750,88.02888888888879,31.459333333333245,0.678356854838709,0
2020-03-04 00:02:27.000,88.0788888888888,31.45933333333324,0.6771943548387092,0
2020-03-04 00:02:27.250,88.11111111111101,31.45799999999991,0.6761394993279564,0
2020-03-04 00:02:27.500,88.14333333333323,31.456666666666578,0.6749554771505369,0
2020-03-04 00:02:27.750,88.17555555555545,31.455333333333247,0.673836038306451,0
2020-03-04 00:02:28.000,88.19444444444433,31.455333333333247,0.6726950604838704,0
2020-03-04 00:02:28.250,88.19666666666654,31.45666666666658,0.6717908938172038,0
2020-03-04 00:02:28.500,88.19888888888877,31.457999999999913,0.6706929771505371,0
2020-03-04 00:02:28.750,88.20111111111099,31.459333333333245,0.6696811827956985,0
2020-03-04 00:02:29.000,88.19555555555544,31.460666666666576,0.668690910618279,0
2020-03-04 00:02:29.250,88.17444444444433,31.46199999999991,0.667614532930107,0
2020-03-04 00:02:29.500,88.15333333333324,31.463333333333242,0.666344405241935,0
2020-03-04 00:02:29.750,88.13222222222213,31.464666666666574,0.6652034442204294,0
2020-03-04 00:02:30.000,88.10222222222212,31.46466666666657,0.6639978998655909,0
2020-03-04 00:02:30.250,88.08555555555546,31.4659999999999,0.6629430443548382,0
2020-03-04 00:02:30.500,88.06888888888881,31.467333333333233,0.6618020665322576,0
2020-03-04 00:02:30.750,88.05222222222214,31.468666666666568,0.6607687331989243,0
2020-03-04 00:02:31.000,88.03222222222215,31.471333333333234,0.6596708165322576,0
2020-03-04 00:02:31.250,88.01999999999992,31.472666666666566,0.6586374831989242,0
2020-03-04 00:02:31.500,88.00777777777769,31.473999999999897,0.6575826276881716,0
2020-03-04 00:02:31.750,87.99555555555547,31.475333333333232,0.6565062499999994,0
2020-03-04 00:02:32.000,87.97888888888879,31.47533333333323,0.6553437499999993,0
2020-03-04 00:02:32.250,87.97111111111101,31.47666666666656,0.6544180443548382,0
2020-03-04 00:02:32.500,87.96333333333324,31.47799999999989,0.6533416498655907,0
2020-03-04 00:02:32.750,87.95555555555546,31.479333333333223,0.6522652721774188,0
2020-03-04 00:02:33.000,87.94222222222214,31.480666666666554,0.6512319388440855,0
2020-03-04 00:02:33.250,87.93222222222214,31.480666666666554,0.6503062499999993,0
2020-03-04 00:02:33.500,87.92222222222213,31.480666666666554,0.6492298555107521,0
2020-03-04 00:02:33.750,87.91222222222213,31.480666666666554,0.6481534610215047,0
2020-03-04 00:02:34.000,87.89666666666658,31.479333333333223,0.6470986055107518,0
2020-03-04 00:02:34.250,87.88555555555546,31.47799999999989,0.6461729166666659,0
2020-03-04 00:02:34.500,87.87444444444435,31.47666666666656,0.6454840221774186,0
2020-03-04 00:02:34.750,87.86333333333326,31.47533333333323,0.6446013776881715,0
2020-03-04 00:02:35.000,87.84666666666658,31.47533333333323,0.6437402721774188,0
2020-03-04 00:02:35.250,87.83555555555546,31.47533333333323,0.6427930443548383,0
